ingresos,gastos,balance
872.06,0.0,55532.15
0.0,3000.0,33605.7
367.3,0.0,75735.62
0.0,210.85,54539.77
1028.28,0.0,10016.91
445.68,0.0,94959.42
0.0,1397.24,73549.12
0.0,540.75,13663.56
0.0,73.43,42101.9
0.0,28.82,42804.34
0.0,545.11,14175.99
432.91,0.0,69592.18
0.0,347.69,98901.36
0.0,3000.0,27940.33
309.56,0.0,18592.93
725.91,0.0,24938.44
0.0,285.61,41303.96
0.0,2500.0,99243.36
0.0,399.31,37759.72
1445.74,0.0,79299.45
0.0,50.61,48106.66
870.38,0.0,14420.2
938.22,0.0,94773.07
0.0,218.48,76419.02
1180.0,0.0,27305.53
0.0,934.27,21883.98
679.39,0.0,59239.49
0.0,1033.59,84715.67
1449.25,0.0,52553.6
0.0,885.01,96055.09
0.0,3000.0,18836.59
1492.54,0.0,33922.29
0.0,507.18,66623.82
804.0,0.0,93561.14
0.0,1089.01,53175.65
460.08,0.0,42373.31
1184.74,0.0,20060.07
0.0,3000.0,21959.7
0.0,1322.49,13456.14
0.0,1224.75,45637.28
0.0,892.23,68205.3
0.0,1437.78,20643.36
1275.52,0.0,59665.84
666.25,0.0,82157.7
0.0,3000.0,34466.26
0.0,344.0,63129.2
1197.25,0.0,19946.1
231.65,0.0,78167.52
0.0,354.82,83543.6
0.0,263.61,20079.54
0.0,581.57,66521.94
0.0,1276.94,50118.21
705.64,0.0,27804.41
0.0,930.0,71450.19
323.12,0.0,92752.83
1119.33,0.0,83068.25
680.43,0.0,44376.62
607.4,0.0,23720.99
0.0,295.65,91922.6
1487.94,0.0,60428.06
0.0,1043.86,12307.47
0.0,831.27,36972.73
0.0,1435.29,52844.93
1176.05,0.0,96188.32
0.0,1070.03,10230.2
0.0,1072.5,26344.89
211.94,0.0,81229.94
0.0,587.89,55109.68
0.0,1331.04,80739.64
0.0,586.89,38114.36
0.0,695.02,97016.67
1031.01,0.0,84555.99
1176.19,0.0,71528.59
0.0,1422.37,15568.09
0.0,1120.92,18879.42
577.55,0.0,41989.31
700.64,0.0,15488.87
0.0,430.31,14095.86
0.0,854.41,37818.64
0.0,1115.14,92264.84
236.5,0.0,65049.95
15.36,0.0,12099.21
380.91,0.0,57324.27
1423.22,0.0,58094.25
1123.74,0.0,18164.42
778.34,0.0,96196.38
0.0,191.49,13663.15
0.0,487.06,87688.04
0.0,983.6,77255.21
1058.24,0.0,22935.54
1276.77,0.0,54690.47
0.0,3000.0,15104.07
1028.72,0.0,29670.94
0.0,122.74,71617.52
0.0,1164.96,83453.09
751.41,0.0,76272.58
448.99,0.0,90405.18
0.0,1199.48,77541.28
851.56,0.0,51008.43
0.0,372.24,49685.73
0.0,3000.0,64970.54
220.51,0.0,81575.89
254.64,0.0,48747.48
0.0,586.97,76712.4
0.0,406.0,81023.11
0.0,928.15,88979.25
0.0,510.88,42646.13
574.73,0.0,65588.64
676.66,0.0,73700.85
0.0,1065.79,38343.28
0.0,729.52,78272.51
0.0,1069.68,87246.14
1237.84,0.0,85279.52
2500.0,0.0,41669.45
123.07,0.0,44045.06
0.0,3000.0,41657.27
1013.71,0.0,75308.46
425.11,0.0,67267.71
786.59,0.0,37878.39
240.54,0.0,82654.65
100.16,0.0,76723.17
0.0,1036.68,23896.1
132.41,0.0,98913.91
831.97,0.0,88253.79
0.0,54.32,70627.65
840.33,0.0,39715.78
0.0,942.05,83691.88
3000.0,0.0,41440.48
0.0,60.76,61648.47
0.0,1315.52,11945.01
0.0,863.64,56061.37
0.0,646.62,57405.69
792.56,0.0,49460.15
0.0,884.74,18734.07
0.0,974.18,80322.89
0.0,890.83,81680.14
0.0,982.98,69907.46
0.0,415.47,62715.12
0.0,642.42,17357.79
347.82,0.0,24954.13
3000.0,0.0,30924.07
0.0,973.55,57024.22
0.0,849.76,45196.75
0.0,269.31,78390.08
386.09,0.0,76045.55
46.59,0.0,72815.34
0.0,558.56,58978.36
328.56,0.0,68889.61
0.0,1009.98,16161.13
412.48,0.0,16664.37
0.0,348.35,31134.76
0.0,1265.78,26946.63
0.0,354.71,45596.44
0.0,1050.94,33093.79
0.0,436.98,35778.12
707.92,0.0,61109.6
0.0,519.43,67075.57
0.0,3000.0,26413.44
782.84,0.0,12887.33
182.07,0.0,13569.7
0.0,601.09,35284.44
0.0,285.63,67547.3
237.59,0.0,26331.43
768.36,0.0,63968.79
0.0,165.67,28998.05
380.34,0.0,83874.7
414.61,0.0,72782.92
414.66,0.0,84474.39
0.0,1494.59,63984.22
0.0,3000.0,12544.68
770.14,0.0,44210.3
0.0,62.56,62479.43
1411.14,0.0,52190.07
0.0,792.58,67904.93
1155.23,0.0,28140.32
0.0,3000.0,47167.84
0.0,782.6,62574.35
3000.0,0.0,51085.1
171.86,0.0,91106.18
442.34,0.0,66817.27
0.0,89.41,31668.72
190.38,0.0,54639.04
377.87,0.0,16917.19
0.0,908.95,94364.23
1171.32,0.0,24615.5
1351.93,0.0,21662.54
0.0,955.25,69735.41
0.0,580.99,92551.67
0.0,218.74,95128.74
0.0,708.43,26296.1
782.91,0.0,32240.5
136.77,0.0,97594.33
768.86,0.0,97500.51
0.0,772.2,64244.52
0.0,1225.99,54814.22
511.63,0.0,87804.86
1394.96,0.0,16359.01
0.0,644.76,26062.67
0.0,1477.95,88477.48
0.0,935.32,64850.36
0.0,185.88,61438.49
0.0,332.08,96078.93
842.74,0.0,84175.07
1180.65,0.0,52205.43
0.0,126.95,34520.29
742.13,0.0,88095.71
754.48,0.0,14398.67
664.77,0.0,50199.0
0.0,234.91,41000.42
976.88,0.0,95381.25
209.81,0.0,94586.17
581.04,0.0,11032.83
0.0,856.51,75333.93
0.0,1304.53,82751.55
0.0,562.96,50043.23
0.0,3000.0,25531.06
144.13,0.0,96376.27
1072.96,0.0,32411.85
2500.0,0.0,71382.59
0.0,3000.0,42071.61
0.0,1475.68,80129.91
0.0,556.92,15582.59
422.55,0.0,38805.14
0.0,342.99,17028.82
194.84,0.0,97204.35
0.0,2500.0,19243.24
0.0,295.33,23841.84
0.0,1174.73,27126.29
0.0,460.66,53226.55
0.0,1355.44,27469.42
129.77,0.0,49811.95
0.0,864.41,38937.61
0.0,49.3,62862.54
931.68,0.0,45621.31
943.37,0.0,42371.19
1036.03,0.0,90231.08
0.0,221.13,85542.2
540.37,0.0,31552.82
0.0,3000.0,28198.51
0.0,1335.27,59567.85
1247.05,0.0,40782.83
996.67,0.0,88654.91
0.0,1493.22,49958.76
0.0,1262.2,94188.16
0.0,373.74,41516.8
353.03,0.0,69852.3
0.0,1476.13,63738.13
0.0,3000.0,40006.51
0.0,53.1,29585.67
1342.61,0.0,11237.1
0.0,220.98,18304.2
1094.97,0.0,97324.15
0.0,624.6,17356.24
0.0,1098.49,37657.39
0.0,1225.55,65025.66
873.23,0.0,74762.45
0.0,3000.0,19627.6
0.0,1184.59,26968.89
805.12,0.0,71897.83
0.0,442.22,51242.93
373.17,0.0,83391.51
908.99,0.0,63519.2
216.46,0.0,64806.76
0.0,2500.0,90225.55
0.0,985.49,36313.85
0.0,3000.0,58609.65
709.26,0.0,65138.83
0.0,789.72,41802.67
18.19,0.0,34713.82
458.35,0.0,70444.22
0.0,197.61,84817.54
0.0,431.08,26659.54
0.0,451.68,87215.88
0.0,897.89,20238.79
991.0,0.0,71996.15
1060.23,0.0,76986.39
0.0,205.46,35710.54
1404.9,0.0,27148.92
35.07,0.0,38055.32
0.0,269.42,62932.54
0.0,941.52,61652.11
0.0,844.36,39932.31
16.78,0.0,67312.87
0.0,3000.0,15849.79
0.0,959.13,13474.15
0.0,61.61,19369.26
0.0,1343.22,10430.03
402.85,0.0,20402.07
0.0,1492.19,86475.06
0.0,524.64,91775.12
0.0,1177.44,33573.48
0.0,1213.49,16535.18
444.28,0.0,78190.83
0.0,1149.03,64152.06
2500.0,0.0,66046.33
1436.83,0.0,53470.25
0.0,1172.41,11029.93
757.86,0.0,22972.78
0.0,1495.09,10910.67
0.0,993.79,59111.12
937.81,0.0,57125.98
998.29,0.0,37180.24
166.86,0.0,55423.46
1388.86,0.0,31868.49
0.0,982.53,40831.27
1327.64,0.0,25405.24
1359.3,0.0,63269.78
0.0,384.95,12157.91
682.36,0.0,91614.85
0.0,3000.0,42397.63
423.54,0.0,60790.07
0.0,3000.0,49142.03
0.0,871.97,60250.88
0.0,3000.0,36244.1
73.34,0.0,51968.38
0.0,1014.99,90682.62
0.0,190.56,85450.3
0.0,1150.9,75000.98
0.0,1110.9,85949.91
0.0,1075.9,55769.31
0.0,437.75,96939.64
1159.47,0.0,79035.15
619.04,0.0,49589.16
0.0,1035.39,30524.62
0.0,2500.0,65067.69
0.0,1312.7,53223.22
1067.37,0.0,80932.47
41.32,0.0,55645.43
1291.16,0.0,62207.03
0.0,1170.95,40302.23
0.0,680.17,15195.63
0.0,560.25,72009.9
0.0,296.74,78349.39
0.0,3000.0,80982.27
1126.14,0.0,32247.36
0.0,683.14,26964.77
0.0,1034.25,20263.3
1453.0,0.0,83828.92
1137.33,0.0,57463.94
416.3,0.0,85666.76
0.0,3000.0,86706.43
0.0,1484.97,19606.81
0.0,1099.44,21551.45
375.76,0.0,13424.47
391.68,0.0,82069.08
1062.37,0.0,22393.9
507.36,0.0,46802.65
1161.49,0.0,51900.57
0.0,271.72,22176.98
1342.53,0.0,47711.68
0.0,3000.0,20018.99
1311.02,0.0,48970.24
0.0,2500.0,96702.63
172.77,0.0,24746.18
0.0,757.87,79919.2
134.28,0.0,76989.11
693.82,0.0,94986.32
659.21,0.0,76970.99
0.0,197.79,43569.89
1154.01,0.0,33909.74
176.59,0.0,22942.29
0.0,1476.54,45394.69
0.0,811.82,88908.58
1348.12,0.0,91955.57
0.0,504.05,25731.37
841.35,0.0,22289.08
0.0,515.08,74700.37
1496.85,0.0,26489.38
1263.93,0.0,24002.41
254.2,0.0,10359.62
0.0,1343.22,16503.38
1452.08,0.0,80227.18
1208.31,0.0,38298.43
0.0,103.73,92279.39
3000.0,0.0,27981.2
783.89,0.0,18534.06
0.0,1047.7,70448.58
0.0,170.22,92234.65
1254.02,0.0,88285.89
1085.15,0.0,25552.15
0.0,3000.0,70270.02
44.1,0.0,86933.09
0.0,433.86,55959.34
0.0,902.77,96713.56
2500.0,0.0,30608.81
0.0,661.37,81258.72
53.33,0.0,68051.28
0.0,572.24,63900.85
0.0,612.34,68062.31
504.17,0.0,16850.07
0.0,3000.0,11472.25
0.0,396.25,73741.33
0.0,318.07,99504.61
0.0,1096.29,63707.87
0.0,3000.0,16916.39
0.0,335.91,71576.63
3000.0,0.0,93857.82
0.0,240.7,56429.03
0.0,3000.0,76075.79
862.1,0.0,54074.58
0.0,369.62,51305.28
0.0,371.56,48371.41
815.67,0.0,37376.29
946.88,0.0,57278.94
0.0,472.12,41141.88
311.27,0.0,74978.26
0.0,782.36,42371.53
0.0,1427.16,46374.78
1127.6,0.0,73056.33
0.0,3000.0,23958.26
0.0,704.68,28381.07
1217.92,0.0,87070.89
0.0,779.5,22086.25
0.0,561.5,19775.68
0.0,173.87,83371.51
746.69,0.0,57206.0
0.0,754.03,20642.86
1293.94,0.0,15046.07
0.0,772.31,34251.26
0.0,659.23,40974.0
0.0,997.3,71181.5
0.0,342.62,23022.05
0.0,893.18,16406.95
0.0,100.9,29462.06
0.0,591.63,52312.78
0.0,204.8,68748.01
0.0,329.41,46542.13
866.0,0.0,18991.71
0.0,1193.33,59369.17
57.37,0.0,10558.2
933.22,0.0,66038.12
0.0,714.38,49599.04
0.0,2500.0,54523.48
0.0,451.29,12952.73
0.0,814.61,26489.59
0.0,240.03,19222.88
3000.0,0.0,11542.73
0.0,1311.13,36023.22
520.79,0.0,85661.82
0.0,647.89,99035.9
0.0,124.35,68689.56
0.0,2500.0,68163.01
500.67,0.0,71914.85
0.0,2500.0,51827.74
560.56,0.0,87769.94
389.2,0.0,52809.59
2500.0,0.0,74677.76
0.0,1405.65,99805.75
368.36,0.0,48690.24
0.0,228.2,46150.61
0.0,2500.0,84831.73
0.0,756.22,34119.6
158.45,0.0,12977.33
1497.6,0.0,65144.18
1405.38,0.0,26742.8
0.0,738.42,22062.85
0.0,210.05,59148.6
1456.87,0.0,62489.7
0.0,203.4,99464.25
661.83,0.0,10559.61
0.0,993.64,44636.4
703.65,0.0,96490.22
0.0,509.32,58000.95
0.0,160.35,78555.13
902.78,0.0,70140.98
0.0,3000.0,74362.46
921.11,0.0,60873.71
0.0,32.33,31927.22
0.0,3000.0,79298.97
827.51,0.0,58555.51
1164.19,0.0,35869.26
0.0,1299.26,16850.1
0.0,1059.84,26697.42
374.29,0.0,81013.97
0.0,1353.21,56671.61
0.0,1166.63,78261.11
0.0,1019.5,31764.52
0.0,1349.47,69034.27
294.29,0.0,56149.98
649.16,0.0,67177.72
0.0,1335.94,91519.75
1383.81,0.0,81616.37
594.95,0.0,32075.8
155.12,0.0,67498.94
546.52,0.0,37686.81
0.0,2500.0,28739.3
0.0,1365.33,88573.47
0.0,181.22,27866.9
0.0,546.65,10217.37
776.76,0.0,12128.96
0.0,425.08,87860.75
390.99,0.0,53847.79
0.0,1104.68,67281.16
272.29,0.0,37878.72
0.0,1433.96,24116.43
1277.91,0.0,28332.56
1295.93,0.0,25181.95
899.97,0.0,62207.05
108.06,0.0,26118.48
0.0,3000.0,19477.19
0.0,805.08,26996.16
808.3,0.0,90702.55
0.0,68.88,26081.59
0.0,579.09,83011.86
783.87,0.0,43038.85
828.66,0.0,39572.36
0.0,920.78,23197.65
610.85,0.0,12759.87
0.0,429.76,10691.9
1075.25,0.0,82529.09
0.0,936.32,54379.79
490.86,0.0,88118.93
0.0,363.81,12275.67
1106.74,0.0,11697.85
0.0,1499.17,46703.41
0.0,3000.0,81310.92
0.0,314.47,89424.31
787.84,0.0,62318.76
1347.14,0.0,29312.88
0.0,1009.45,76110.03
1352.8,0.0,58081.09
849.03,0.0,81869.84
959.91,0.0,19590.29
0.0,828.42,70676.02
166.42,0.0,17409.18
793.82,0.0,78733.7
401.71,0.0,53984.02
455.27,0.0,60129.77
0.0,3000.0,30163.11
1261.9,0.0,45550.29
0.0,1086.05,92677.19
0.0,5.01,51547.52
1206.47,0.0,26148.09
0.0,626.69,82869.58
0.0,817.45,40970.47
0.0,253.3,19870.53
0.0,517.2,48556.05
0.0,230.51,32589.19
1329.39,0.0,88812.69
0.0,3000.0,33124.97
1146.03,0.0,99119.79
0.0,722.45,17749.93
2500.0,0.0,82912.76
120.21,0.0,93864.17
0.0,3000.0,82038.44
828.09,0.0,28550.55
680.22,0.0,68143.07
0.0,464.05,72744.15
1334.8,0.0,11809.48
205.15,0.0,81195.0
0.0,412.31,78865.4
1056.29,0.0,25305.85
0.0,849.96,66593.44
519.49,0.0,92174.27
751.92,0.0,99719.58
0.0,2500.0,94750.6
967.17,0.0,13744.44
398.98,0.0,17026.8
0.0,677.95,92069.07
0.0,961.38,91400.15
1433.72,0.0,88031.64
0.0,120.29,14456.53
1221.61,0.0,61894.69
875.95,0.0,22995.43
0.0,3.07,22087.5
0.0,662.79,71536.14
0.0,1264.58,44288.25
0.0,142.61,62671.36
0.0,380.2,27512.46
972.97,0.0,93557.6
451.59,0.0,73027.1
0.0,1192.42,44771.03
0.0,915.21,95174.15
0.0,757.56,56892.22
0.0,890.09,92892.45
0.0,1276.11,22029.33
0.0,629.27,94539.47
0.0,1109.84,48310.57
0.0,2500.0,60946.03
1459.47,0.0,28034.99
39.09,0.0,96461.71
642.91,0.0,63180.42
872.06,0.0,55532.15
0.0,3000.0,33605.7
367.3,0.0,75735.62
0.0,210.85,54539.77
1028.28,0.0,10016.91
445.68,0.0,94959.42
0.0,1397.24,73549.12
0.0,540.75,13663.56
0.0,73.43,42101.9
0.0,28.82,42804.34
0.0,545.11,14175.99
432.91,0.0,69592.18
0.0,347.69,98901.36
0.0,3000.0,27940.33
309.56,0.0,18592.93
725.91,0.0,24938.44
0.0,285.61,41303.96
0.0,2500.0,99243.36
0.0,399.31,37759.72
1445.74,0.0,79299.45
0.0,50.61,48106.66
870.38,0.0,14420.2
938.22,0.0,94773.07
0.0,218.48,76419.02
1180.0,0.0,27305.53
0.0,934.27,21883.98
679.39,0.0,59239.49
0.0,1033.59,84715.67
1449.25,0.0,52553.6
0.0,885.01,96055.09
0.0,3000.0,18836.59
1492.54,0.0,33922.29
0.0,507.18,66623.82
804.0,0.0,93561.14
0.0,1089.01,53175.65
460.08,0.0,42373.31
1184.74,0.0,20060.07
0.0,3000.0,21959.7
0.0,1322.49,13456.14
0.0,1224.75,45637.28
0.0,892.23,68205.3
0.0,1437.78,20643.36
1275.52,0.0,59665.84
666.25,0.0,82157.7
0.0,3000.0,34466.26
0.0,344.0,63129.2
1197.25,0.0,19946.1
231.65,0.0,78167.52
0.0,354.82,83543.6
0.0,263.61,20079.54
0.0,581.57,66521.94
0.0,1276.94,50118.21
705.64,0.0,27804.41
0.0,930.0,71450.19
323.12,0.0,92752.83
1119.33,0.0,83068.25
680.43,0.0,44376.62
607.4,0.0,23720.99
0.0,295.65,91922.6
1487.94,0.0,60428.06
0.0,1043.86,12307.47
0.0,831.27,36972.73
0.0,1435.29,52844.93
1176.05,0.0,96188.32
0.0,1070.03,10230.2
0.0,1072.5,26344.89
211.94,0.0,81229.94
0.0,587.89,55109.68
0.0,1331.04,80739.64
0.0,586.89,38114.36
0.0,695.02,97016.67
1031.01,0.0,84555.99
1176.19,0.0,71528.59
0.0,1422.37,15568.09
0.0,1120.92,18879.42
577.55,0.0,41989.31
700.64,0.0,15488.87
0.0,430.31,14095.86
0.0,854.41,37818.64
0.0,1115.14,92264.84
236.5,0.0,65049.95
15.36,0.0,12099.21
380.91,0.0,57324.27
1423.22,0.0,58094.25
1123.74,0.0,18164.42
778.34,0.0,96196.38
0.0,191.49,13663.15
0.0,487.06,87688.04
0.0,983.6,77255.21
1058.24,0.0,22935.54
1276.77,0.0,54690.47
0.0,3000.0,15104.07
1028.72,0.0,29670.94
0.0,122.74,71617.52
0.0,1164.96,83453.09
751.41,0.0,76272.58
448.99,0.0,90405.18
0.0,1199.48,77541.28
851.56,0.0,51008.43
0.0,372.24,49685.73
0.0,3000.0,64970.54
220.51,0.0,81575.89
254.64,0.0,48747.48
0.0,586.97,76712.4
0.0,406.0,81023.11
0.0,928.15,88979.25
0.0,510.88,42646.13
574.73,0.0,65588.64
676.66,0.0,73700.85
0.0,1065.79,38343.28
0.0,729.52,78272.51
0.0,1069.68,87246.14
1237.84,0.0,85279.52
2500.0,0.0,41669.45
123.07,0.0,44045.06
0.0,3000.0,41657.27
1013.71,0.0,75308.46
425.11,0.0,67267.71
786.59,0.0,37878.39
240.54,0.0,82654.65
100.16,0.0,76723.17
0.0,1036.68,23896.1
132.41,0.0,98913.91
831.97,0.0,88253.79
0.0,54.32,70627.65
840.33,0.0,39715.78
0.0,942.05,83691.88
3000.0,0.0,41440.48
0.0,60.76,61648.47
0.0,1315.52,11945.01
0.0,863.64,56061.37
0.0,646.62,57405.69
792.56,0.0,49460.15
0.0,884.74,18734.07
0.0,974.18,80322.89
0.0,890.83,81680.14
0.0,982.98,69907.46
0.0,415.47,62715.12
0.0,642.42,17357.79
347.82,0.0,24954.13
3000.0,0.0,30924.07
0.0,973.55,57024.22
0.0,849.76,45196.75
0.0,269.31,78390.08
386.09,0.0,76045.55
46.59,0.0,72815.34
0.0,558.56,58978.36
328.56,0.0,68889.61
0.0,1009.98,16161.13
412.48,0.0,16664.37
0.0,348.35,31134.76
0.0,1265.78,26946.63
0.0,354.71,45596.44
0.0,1050.94,33093.79
0.0,436.98,35778.12
707.92,0.0,61109.6
0.0,519.43,67075.57
0.0,3000.0,26413.44
782.84,0.0,12887.33
182.07,0.0,13569.7
0.0,601.09,35284.44
0.0,285.63,67547.3
237.59,0.0,26331.43
768.36,0.0,63968.79
0.0,165.67,28998.05
380.34,0.0,83874.7
414.61,0.0,72782.92
414.66,0.0,84474.39
0.0,1494.59,63984.22
0.0,3000.0,12544.68
770.14,0.0,44210.3
0.0,62.56,62479.43
1411.14,0.0,52190.07
0.0,792.58,67904.93
1155.23,0.0,28140.32
0.0,3000.0,47167.84
0.0,782.6,62574.35
3000.0,0.0,51085.1
171.86,0.0,91106.18
442.34,0.0,66817.27
0.0,89.41,31668.72
190.38,0.0,54639.04
377.87,0.0,16917.19
0.0,908.95,94364.23
1171.32,0.0,24615.5
1351.93,0.0,21662.54
0.0,955.25,69735.41
0.0,580.99,92551.67
0.0,218.74,95128.74
0.0,708.43,26296.1
782.91,0.0,32240.5
136.77,0.0,97594.33
768.86,0.0,97500.51
0.0,772.2,64244.52
0.0,1225.99,54814.22
511.63,0.0,87804.86
1394.96,0.0,16359.01
0.0,644.76,26062.67
0.0,1477.95,88477.48
0.0,935.32,64850.36
0.0,185.88,61438.49
0.0,332.08,96078.93
842.74,0.0,84175.07
1180.65,0.0,52205.43
0.0,126.95,34520.29
742.13,0.0,88095.71
754.48,0.0,14398.67
664.77,0.0,50199.0
0.0,234.91,41000.42
976.88,0.0,95381.25
209.81,0.0,94586.17
581.04,0.0,11032.83
0.0,856.51,75333.93
0.0,1304.53,82751.55
0.0,562.96,50043.23
0.0,3000.0,25531.06
144.13,0.0,96376.27
1072.96,0.0,32411.85
2500.0,0.0,71382.59
0.0,3000.0,42071.61
0.0,1475.68,80129.91
0.0,556.92,15582.59
422.55,0.0,38805.14
0.0,342.99,17028.82
194.84,0.0,97204.35
0.0,2500.0,19243.24
0.0,295.33,23841.84
0.0,1174.73,27126.29
0.0,460.66,53226.55
0.0,1355.44,27469.42
129.77,0.0,49811.95
0.0,864.41,38937.61
0.0,49.3,62862.54
931.68,0.0,45621.31
943.37,0.0,42371.19
1036.03,0.0,90231.08
0.0,221.13,85542.2
540.37,0.0,31552.82
0.0,3000.0,28198.51
0.0,1335.27,59567.85
1247.05,0.0,40782.83
996.67,0.0,88654.91
0.0,1493.22,49958.76
0.0,1262.2,94188.16
0.0,373.74,41516.8
353.03,0.0,69852.3
0.0,1476.13,63738.13
0.0,3000.0,40006.51
0.0,53.1,29585.67
1342.61,0.0,11237.1
0.0,220.98,18304.2
1094.97,0.0,97324.15
0.0,624.6,17356.24
0.0,1098.49,37657.39
0.0,1225.55,65025.66
873.23,0.0,74762.45
0.0,3000.0,19627.6
0.0,1184.59,26968.89
805.12,0.0,71897.83
0.0,442.22,51242.93
373.17,0.0,83391.51
908.99,0.0,63519.2
216.46,0.0,64806.76
0.0,2500.0,90225.55
0.0,985.49,36313.85
0.0,3000.0,58609.65
709.26,0.0,65138.83
0.0,789.72,41802.67
18.19,0.0,34713.82
458.35,0.0,70444.22
0.0,197.61,84817.54
0.0,431.08,26659.54
0.0,451.68,87215.88
0.0,897.89,20238.79
991.0,0.0,71996.15
1060.23,0.0,76986.39
0.0,205.46,35710.54
1404.9,0.0,27148.92
35.07,0.0,38055.32
0.0,269.42,62932.54
0.0,941.52,61652.11
0.0,844.36,39932.31
16.78,0.0,67312.87
0.0,3000.0,15849.79
0.0,959.13,13474.15
0.0,61.61,19369.26
0.0,1343.22,10430.03
402.85,0.0,20402.07
0.0,1492.19,86475.06
0.0,524.64,91775.12
0.0,1177.44,33573.48
0.0,1213.49,16535.18
444.28,0.0,78190.83
0.0,1149.03,64152.06
2500.0,0.0,66046.33
1436.83,0.0,53470.25
0.0,1172.41,11029.93
757.86,0.0,22972.78
0.0,1495.09,10910.67
0.0,993.79,59111.12
937.81,0.0,57125.98
998.29,0.0,37180.24
166.86,0.0,55423.46
1388.86,0.0,31868.49
0.0,982.53,40831.27
1327.64,0.0,25405.24
1359.3,0.0,63269.78
0.0,384.95,12157.91
682.36,0.0,91614.85
0.0,3000.0,42397.63
423.54,0.0,60790.07
0.0,3000.0,49142.03
0.0,871.97,60250.88
0.0,3000.0,36244.1
73.34,0.0,51968.38
0.0,1014.99,90682.62
0.0,190.56,85450.3
0.0,1150.9,75000.98
0.0,1110.9,85949.91
0.0,1075.9,55769.31
0.0,437.75,96939.64
1159.47,0.0,79035.15
619.04,0.0,49589.16
0.0,1035.39,30524.62
0.0,2500.0,65067.69
0.0,1312.7,53223.22
1067.37,0.0,80932.47
41.32,0.0,55645.43
1291.16,0.0,62207.03
0.0,1170.95,40302.23
0.0,680.17,15195.63
0.0,560.25,72009.9
0.0,296.74,78349.39
0.0,3000.0,80982.27
1126.14,0.0,32247.36
0.0,683.14,26964.77
0.0,1034.25,20263.3
1453.0,0.0,83828.92
1137.33,0.0,57463.94
416.3,0.0,85666.76
0.0,3000.0,86706.43
0.0,1484.97,19606.81
0.0,1099.44,21551.45
375.76,0.0,13424.47
391.68,0.0,82069.08
1062.37,0.0,22393.9
507.36,0.0,46802.65
1161.49,0.0,51900.57
0.0,271.72,22176.98
1342.53,0.0,47711.68
0.0,3000.0,20018.99
1311.02,0.0,48970.24
0.0,2500.0,96702.63
172.77,0.0,24746.18
0.0,757.87,79919.2
134.28,0.0,76989.11
693.82,0.0,94986.32
659.21,0.0,76970.99
0.0,197.79,43569.89
1154.01,0.0,33909.74
176.59,0.0,22942.29
0.0,1476.54,45394.69
0.0,811.82,88908.58
1348.12,0.0,91955.57
0.0,504.05,25731.37
841.35,0.0,22289.08
0.0,515.08,74700.37
1496.85,0.0,26489.38
1263.93,0.0,24002.41
254.2,0.0,10359.62
0.0,1343.22,16503.38
1452.08,0.0,80227.18
1208.31,0.0,38298.43
0.0,103.73,92279.39
3000.0,0.0,27981.2
783.89,0.0,18534.06
0.0,1047.7,70448.58
0.0,170.22,92234.65
1254.02,0.0,88285.89
1085.15,0.0,25552.15
0.0,3000.0,70270.02
44.1,0.0,86933.09
0.0,433.86,55959.34
0.0,902.77,96713.56
2500.0,0.0,30608.81
0.0,661.37,81258.72
53.33,0.0,68051.28
0.0,572.24,63900.85
0.0,612.34,68062.31
504.17,0.0,16850.07
0.0,3000.0,11472.25
0.0,396.25,73741.33
0.0,318.07,99504.61
0.0,1096.29,63707.87
0.0,3000.0,16916.39
0.0,335.91,71576.63
3000.0,0.0,93857.82
0.0,240.7,56429.03
0.0,3000.0,76075.79
862.1,0.0,54074.58
0.0,369.62,51305.28
0.0,371.56,48371.41
815.67,0.0,37376.29
946.88,0.0,57278.94
0.0,472.12,41141.88
311.27,0.0,74978.26
0.0,782.36,42371.53
0.0,1427.16,46374.78
1127.6,0.0,73056.33
0.0,3000.0,23958.26
0.0,704.68,28381.07
1217.92,0.0,87070.89
0.0,779.5,22086.25
0.0,561.5,19775.68
0.0,173.87,83371.51
746.69,0.0,57206.0
0.0,754.03,20642.86
1293.94,0.0,15046.07
0.0,772.31,34251.26
0.0,659.23,40974.0
0.0,997.3,71181.5
0.0,342.62,23022.05
0.0,893.18,16406.95
0.0,100.9,29462.06
0.0,591.63,52312.78
0.0,204.8,68748.01
0.0,329.41,46542.13
866.0,0.0,18991.71
0.0,1193.33,59369.17
57.37,0.0,10558.2
933.22,0.0,66038.12
0.0,714.38,49599.04
0.0,2500.0,54523.48
0.0,451.29,12952.73
0.0,814.61,26489.59
0.0,240.03,19222.88
3000.0,0.0,11542.73
0.0,1311.13,36023.22
520.79,0.0,85661.82
0.0,647.89,99035.9
0.0,124.35,68689.56
0.0,2500.0,68163.01
500.67,0.0,71914.85
0.0,2500.0,51827.74
560.56,0.0,87769.94
389.2,0.0,52809.59
2500.0,0.0,74677.76
0.0,1405.65,99805.75
368.36,0.0,48690.24
0.0,228.2,46150.61
0.0,2500.0,84831.73
0.0,756.22,34119.6
158.45,0.0,12977.33
1497.6,0.0,65144.18
1405.38,0.0,26742.8
0.0,738.42,22062.85
0.0,210.05,59148.6
1456.87,0.0,62489.7
0.0,203.4,99464.25
661.83,0.0,10559.61
0.0,993.64,44636.4
703.65,0.0,96490.22
0.0,509.32,58000.95
